dispatch_id,product,wagon_type,num_wagons,quantity_tonnes,fill_percentage,destination_id,destination_city,distance_km,planned_dispatch_date,actual_dispatch_date,delay_days,is_delayed,pending_orders_count,inventory_level,dock_utilization,is_month_end,day_of_week,month,demurrage_cost,freight_cost,total_cost
DISP3250,TMT Bar,BCN,53,2612.1,89.61,CMO01,Delhi,1200,2023-06-02,2023-06-02,0,0,9,0.919,0.511,0,4,6,0,3761424.0,3761424.0
DISP3251,Semis,BOXN,40,2236.68,96.41,CMO02,Mumbai,1800,2023-09-01,2023-09-04,3,1,27,0.211,0.36,0,4,9,1800000,4831228.8,6631228.8
DISP3252,Plate,BOST,48,1874.45,78.1,CMO06,Ahmedabad,1900,2023-12-26,2023-12-27,1,1,77,0.584,0.812,1,1,12,720000,4273746.0,4993746.0
DISP3253,Structurals,BOXN,41,2019.46,84.92,CMO04,Kolkata,350,2023-08-27,2023-08-27,0,0,57,0.34,0.309,1,6,8,0,848173.2,848173.2
DISP3254,Structurals,BCN,49,2467.71,91.57,CMO01,Delhi,1200,2023-04-14,2023-04-14,0,0,39,0.22,0.49,0,4,4,0,3553502.4,3553502.4
DISP3255,CR Coil,BLC,40,2476.9,99.88,CMO06,Ahmedabad,1900,2023-01-23,2023-01-23,0,0,77,0.868,0.605,0,0,1,0,5647332.0,5647332.0
DISP3256,Wire Rod,BOBYN,41,1933.45,78.6,CMO07,Pune,1750,2023-02-15,2023-02-17,2,1,52,0.565,0.631,0,2,2,1230000,4060245.0,5290245.0
DISP3257,TMT Bar,BOST,57,2119.57,74.37,CMO06,Ahmedabad,1900,2023-11-24,2023-11-24,0,0,49,0.526,0.706,0,4,11,0,4832619.6,4832619.6
DISP3258,TMT Bar,BCN,44,2285.13,94.43,CMO07,Pune,1750,2023-09-11,2023-09-13,2,1,74,0.526,0.973,0,0,9,1320000,4798773.0,6118773.0
DISP3259,CR Coil,BCN,54,2480.63,83.52,CMO03,Chennai,2100,2023-10-04,2023-10-04,0,0,26,0.912,0.54,0,2,10,0,6251187.6,6251187.6
DISP3260,Structurals,BOST,50,2155.16,86.21,CMO02,Mumbai,1800,2023-03-23,2023-03-26,3,1,78,0.312,0.871,0,3,3,2250000,4655145.6,6905145.6
DISP3261,HR Coil,BLC,43,2658.41,99.72,CMO07,Pune,1750,2023-10-06,2023-10-08,2,1,10,0.616,0.703,0,4,10,1290000,5582661.0,6872661.0
DISP3262,CR Coil,BOBYN,50,2540.26,84.68,CMO06,Ahmedabad,1900,2023-06-16,2023-06-16,0,0,52,0.639,0.576,0,4,6,0,5791792.8,5791792.8
DISP3263,Wire Rod,BOST,51,2358.62,92.49,CMO02,Mumbai,1800,2023-12-19,2023-12-22,3,1,18,0.381,0.751,0,1,12,2295000,5094619.2,7389619.2
DISP3264,Semis,BOXN,56,3053.06,94.0,CMO02,Mumbai,1800,2023-09-11,2023-09-13,2,1,23,0.933,0.786,0,0,9,1680000,6594609.6,8274609.6
DISP3265,TMT Bar,BOBYN,57,3048.84,89.15,CMO07,Pune,1750,2023-04-08,2023-04-11,3,1,8,0.213,0.507,0,5,4,2565000,6402564.0,8967564.0
DISP3266,Structurals,BOXN,48,2326.81,83.58,CMO01,Delhi,1200,2023-03-02,2023-03-04,2,1,59,0.956,0.763,0,3,3,1440000,3350606.4,4790606.4
DISP3267,TMT Bar,BCN,46,2001.57,79.11,CMO04,Kolkata,350,2023-11-14,2023-11-14,0,0,80,0.936,0.745,0,1,11,0,840659.4,840659.4
DISP3268,Structurals,BOXN,55,2538.89,79.59,CMO04,Kolkata,350,2023-01-16,2023-01-18,2,1,37,0.761,0.903,0,0,1,1650000,1066333.8,2716333.8
DISP3269,HR Coil,BOST,51,2511.08,98.47,CMO04,Kolkata,350,2023-12-17,2023-12-17,0,0,67,0.996,0.566,0,6,12,0,1054653.6,1054653.6
DISP3270,Semis,BLC,48,2568.65,86.31,CMO01,Delhi,1200,2023-02-12,2023-02-12,0,0,36,0.779,0.801,0,6,2,0,3698856.0,3698856.0
DISP3271,Wire Rod,BCN,47,2277.6,88.11,CMO04,Kolkata,350,2023-08-29,2023-08-29,0,0,9,0.458,0.687,1,1,8,0,956592.0,956592.0
DISP3272,Wire Rod,BOST,53,1930.49,72.85,CMO02,Mumbai,1800,2023-12-17,2023-12-19,2,1,21,0.675,0.773,0,6,12,1590000,4169858.4,5759858.4
DISP3273,HR Coil,BOBYN,54,2535.05,78.24,CMO05,Hyderabad,1600,2023-10-17,2023-10-17,0,0,54,0.841,0.675,0,1,10,0,4867296.0,4867296.0
DISP3274,TMT Bar,BOXN,56,2752.13,84.73,CMO05,Hyderabad,1600,2023-08-20,2023-08-20,0,0,42,0.883,0.328,0,6,8,0,5284089.6,5284089.6
DISP3275,Wire Rod,BOBYN,42,1914.54,75.97,CMO01,Delhi,1200,2023-09-06,2023-09-06,0,0,36,0.205,0.843,0,2,9,0,2756937.6,2756937.6
DISP3276,CR Coil,BLC,41,2009.92,79.07,CMO07,Pune,1750,2023-04-25,2023-04-28,3,1,48,0.892,0.708,1,1,4,1845000,4220832.0,6065832.0
DISP3277,Semis,BOXN,43,1868.83,74.93,CMO06,Ahmedabad,1900,2023-03-09,2023-03-09,0,0,77,0.219,0.647,0,3,3,0,4260932.4,4260932.4
DISP3278,Wire Rod,BOST,51,2270.65,89.05,CMO01,Delhi,1200,2023-02-24,2023-02-24,0,0,58,0.579,0.495,0,4,2,0,3269736.0,3269736.0
DISP3279,Wire Rod,BOXN,42,1897.24,77.88,CMO01,Delhi,1200,2023-12-07,2023-12-11,4,1,50,0.58,0.655,0,3,12,2520000,2732025.6,5252025.6
DISP3280,CR Coil,BOXN,45,1894.63,72.59,CMO01,Delhi,1200,2023-04-06,2023-04-07,1,1,30,0.557,0.998,0,3,4,675000,2728267.2,3403267.2
DISP3281,HR Coil,BOBYN,58,2867.44,82.4,CMO07,Pune,1750,2023-10-14,2023-10-16,2,1,10,0.386,0.403,0,5,10,1740000,6021624.0,7761624.0
DISP3282,HR Coil,BOXN,56,3041.51,93.64,CMO03,Chennai,2100,2023-02-27,2023-03-03,4,1,72,0.733,0.71,1,0,2,3360000,7664605.2,11024605.2
DISP3283,CR Coil,BOBYN,55,3103.21,94.04,CMO03,Chennai,2100,2023-04-07,2023-04-09,2,1,65,0.583,0.45,0,4,4,1650000,7820089.2,9470089.2
DISP3284,Structurals,BOXN,44,2297.12,90.01,CMO05,Hyderabad,1600,2023-09-19,2023-09-19,0,0,23,0.889,0.348,0,1,9,0,4410470.4,4410470.4
DISP3285,HR Coil,BOBYN,47,2504.39,88.81,CMO05,Hyderabad,1600,2023-07-31,2023-08-04,4,1,51,0.95,0.88,1,0,7,2820000,4808428.8,7628428.8
DISP3286,HR Coil,BCN,52,2025.74,70.83,CMO07,Pune,1750,2023-12-10,2023-12-10,0,0,52,0.513,0.725,0,6,12,0,4254054.0,4254054.0
DISP3287,Structurals,BLC,56,3356.12,96.66,CMO02,Mumbai,1800,2023-11-27,2023-11-28,1,1,25,0.393,0.665,1,0,11,840000,7249219.2,8089219.2
DISP3288,Plate,BLC,42,2261.59,86.85,CMO01,Delhi,1200,2023-12-27,2023-12-28,1,1,23,0.818,0.328,1,2,12,630000,3256689.6,3886689.6
DISP3289,Structurals,BCN,49,2562.67,95.09,CMO07,Pune,1750,2023-11-06,2023-11-06,0,0,46,0.935,0.899,0,0,11,0,5381607.0,5381607.0
DISP3290,Wire Rod,BOST,57,2784.55,97.7,CMO04,Kolkata,350,2023-11-06,2023-11-06,0,0,78,0.31,0.536,0,0,11,0,1169511.0,1169511.0
DISP3291,TMT Bar,BOST,42,1628.5,77.55,CMO05,Hyderabad,1600,2023-05-18,2023-05-22,4,1,39,0.9,0.716,0,3,5,2520000,3126720.0,5646720.0
DISP3292,TMT Bar,BOST,46,1850.47,80.46,CMO02,Mumbai,1800,2023-06-06,2023-06-06,0,0,29,0.861,0.662,0,1,6,0,3997015.2,3997015.2
DISP3293,TMT Bar,BLC,46,2653.77,93.05,CMO05,Hyderabad,1600,2023-03-13,2023-03-13,0,0,42,0.352,0.78,0,0,3,0,5095238.4,5095238.4
DISP3294,Plate,BOBYN,54,2833.46,87.45,CMO03,Chennai,2100,2023-03-30,2023-04-01,2,1,20,0.78,0.913,1,3,3,1620000,7140319.2,8760319.2
DISP3295,Semis,BCN,45,2391.3,96.62,CMO06,Ahmedabad,1900,2023-09-12,2023-09-14,2,1,52,0.397,0.639,0,1,9,1350000,5452164.0,6802164.0
DISP3296,Plate,BOBYN,48,2539.57,88.18,CMO03,Chennai,2100,2023-05-10,2023-05-10,0,0,20,0.973,0.869,0,2,5,0,6399716.4,6399716.4
DISP3297,HR Coil,BOBYN,48,2817.62,97.83,CMO01,Delhi,1200,2023-08-21,2023-08-21,0,0,75,0.667,0.494,0,0,8,0,4057372.8,4057372.8
DISP3298,CR Coil,BOXN,53,2731.05,88.84,CMO03,Chennai,2100,2023-09-08,2023-09-09,1,1,18,0.581,0.571,0,4,9,795000,6882246.0,7677246.0
DISP3299,TMT Bar,BOXN,41,2268.97,95.42,CMO07,Pune,1750,2023-05-23,2023-05-23,0,0,18,0.639,0.488,0,1,5,0,4764837.0,4764837.0
DISP3300,Structurals,BLC,46,2030.57,71.2,CMO06,Ahmedabad,1900,2023-12-05,2023-12-05,0,0,77,0.248,0.378,0,1,12,0,4629699.6,4629699.6
DISP3301,Structurals,BCN,53,2250.97,77.22,CMO03,Chennai,2100,2023-04-23,2023-04-25,2,1,78,0.801,0.949,0,6,4,1590000,5672444.4,7262444.4
DISP3302,HR Coil,BOST,50,2321.76,92.87,CMO05,Hyderabad,1600,2023-03-29,2023-03-29,0,0,54,0.363,0.731,1,2,3,0,4457779.2,4457779.2
DISP3303,HR Coil,BOST,48,2262.88,94.29,CMO05,Hyderabad,1600,2023-03-05,2023-03-07,2,1,17,0.397,0.584,0,6,3,1440000,4344729.6,5784729.6
DISP3304,CR Coil,BCN,43,1657.75,70.1,CMO02,Mumbai,1800,2023-12-10,2023-12-10,0,0,44,0.548,0.903,0,6,12,0,3580740.0,3580740.0
DISP3305,Wire Rod,BOBYN,43,2461.8,95.42,CMO02,Mumbai,1800,2023-07-29,2023-08-01,3,1,61,0.554,0.817,1,5,7,1935000,5317488.0,7252488.0
DISP3306,Wire Rod,BOST,48,1827.69,76.15,CMO01,Delhi,1200,2023-12-11,2023-12-12,1,1,67,0.549,0.913,0,0,12,720000,2631873.6,3351873.6
DISP3307,Plate,BLC,54,2952.82,88.2,CMO05,Hyderabad,1600,2023-07-10,2023-07-10,0,0,23,0.763,0.721,0,0,7,0,5669414.4,5669414.4
DISP3308,Wire Rod,BLC,46,2182.86,76.54,CMO02,Mumbai,1800,2023-06-30,2023-06-30,0,0,56,0.419,0.8,1,4,6,0,4714977.6,4714977.6
DISP3309,Wire Rod,BLC,40,2246.75,90.59,CMO05,Hyderabad,1600,2023-10-16,2023-10-16,0,0,36,0.716,0.345,0,0,10,0,4313760.0,4313760.0
DISP3310,HR Coil,BOST,51,2060.03,80.79,CMO04,Kolkata,350,2023-01-11,2023-01-11,0,0,67,0.549,0.612,0,2,1,0,865212.6,865212.6
DISP3311,Wire Rod,BCN,47,2018.2,78.07,CMO03,Chennai,2100,2023-05-14,2023-05-16,2,1,66,0.326,0.453,0,6,5,1410000,5085864.0,6495864.0
DISP3312,Plate,BOBYN,41,2444.62,99.37,CMO07,Pune,1750,2023-07-06,2023-07-06,0,0,11,0.809,0.363,0,3,7,0,5133702.0,5133702.0
DISP3313,HR Coil,BOST,41,1588.99,77.51,CMO05,Hyderabad,1600,2023-09-26,2023-09-26,0,0,37,0.562,0.505,1,1,9,0,3050860.8,3050860.8
DISP3314,TMT Bar,BOBYN,47,2320.41,82.28,CMO07,Pune,1750,2023-03-27,2023-03-30,3,1,71,0.253,0.91,1,0,3,2115000,4872861.0,6987861.0
DISP3315,Semis,BOBYN,49,2541.28,86.44,CMO07,Pune,1750,2023-08-05,2023-08-08,3,1,26,0.389,0.865,0,5,8,2205000,5336688.0,7541688.0
DISP3316,HR Coil,BOXN,48,2631.4,94.52,CMO07,Pune,1750,2023-04-02,2023-04-02,0,0,73,0.299,0.624,0,6,4,0,5525940.0,5525940.0
DISP3317,Structurals,BOBYN,57,3350.39,97.96,CMO02,Mumbai,1800,2023-05-06,2023-05-09,3,1,6,0.46,0.42,0,5,5,2565000,7236842.4,9801842.4
DISP3318,Plate,BOXN,52,2233.3,74.05,CMO05,Hyderabad,1600,2023-01-25,2023-01-25,0,0,65,0.325,0.393,1,2,1,0,4287936.0,4287936.0
DISP3319,Semis,BOST,48,2012.93,83.87,CMO03,Chennai,2100,2023-08-21,2023-08-23,2,1,27,0.768,0.799,0,0,8,1440000,5072583.6,6512583.6
DISP3320,HR Coil,BLC,44,1910.07,70.02,CMO01,Delhi,1200,2023-08-24,2023-08-26,2,1,72,0.839,0.774,0,3,8,1320000,2750500.8,4070500.8
DISP3321,Wire Rod,BLC,56,2799.06,80.62,CMO05,Hyderabad,1600,2023-11-07,2023-11-07,0,0,78,0.775,0.825,0,1,11,0,5374195.2,5374195.2
DISP3322,Plate,BOBYN,56,3216.79,95.74,CMO04,Kolkata,350,2023-03-06,2023-03-07,1,1,9,0.366,0.72,0,0,3,840000,1351051.8,2191051.8
DISP3323,Plate,BLC,52,2546.49,78.99,CMO04,Kolkata,350,2023-01-13,2023-01-15,2,1,45,0.59,0.825,0,4,1,1560000,1069525.8,2629525.8
DISP3324,Semis,BLC,58,3370.02,93.72,CMO02,Mumbai,1800,2023-03-13,2023-03-13,0,0,43,0.517,0.4,0,0,3,0,7279243.2,7279243.2
DISP3325,Wire Rod,BLC,52,2707.85,83.99,CMO03,Chennai,2100,2023-08-27,2023-08-28,1,1,52,0.906,0.624,1,6,8,780000,6823782.0,7603782.0
DISP3326,CR Coil,BOXN,49,2308.3,81.22,CMO06,Ahmedabad,1900,2023-06-29,2023-06-30,1,1,64,0.928,0.921,1,3,6,735000,5262924.0,5997924.0
DISP3327,TMT Bar,BOST,57,2402.93,84.31,CMO03,Chennai,2100,2023-09-03,2023-09-03,0,0,13,0.482,0.435,0,6,9,0,6055383.6,6055383.6
DISP3328,CR Coil,BOXN,44,2356.26,92.33,CMO01,Delhi,1200,2023-10-15,2023-10-15,0,0,39,0.248,0.657,0,6,10,0,3393014.4,3393014.4
DISP3329,TMT Bar,BLC,52,2579.88,80.02,CMO01,Delhi,1200,2023-11-10,2023-11-10,0,0,63,0.478,0.529,0,4,11,0,3715027.2,3715027.2
DISP3330,Semis,BOST,43,2074.88,96.51,CMO05,Hyderabad,1600,2023-09-07,2023-09-07,0,0,60,0.811,0.325,0,3,9,0,3983769.6,3983769.6
DISP3331,Structurals,BOST,56,2016.52,72.02,CMO06,Ahmedabad,1900,2023-03-20,2023-03-20,0,0,53,0.464,0.8,0,0,3,0,4597665.6,4597665.6
DISP3332,Structurals,BOBYN,44,2451.59,92.86,CMO03,Chennai,2100,2023-04-11,2023-04-12,1,1,16,0.693,0.493,0,1,4,660000,6178006.8,6838006.8
DISP3333,HR Coil,BOBYN,53,2769.11,87.08,CMO02,Mumbai,1800,2023-08-02,2023-08-02,0,0,24,0.542,0.698,0,2,8,0,5981277.6,5981277.6
DISP3334,CR Coil,BOXN,45,2499.47,95.77,CMO01,Delhi,1200,2023-05-16,2023-05-16,0,0,66,0.83,0.453,0,1,5,0,3599236.8,3599236.8
DISP3335,CR Coil,BLC,43,1930.16,72.4,CMO06,Ahmedabad,1900,2023-08-24,2023-08-24,0,0,48,0.693,0.986,0,3,8,0,4400764.8,4400764.8
DISP3336,TMT Bar,BOST,57,2755.24,96.68,CMO05,Hyderabad,1600,2023-06-19,2023-06-19,0,0,46,0.621,0.767,0,0,6,0,5290060.8,5290060.8
DISP3337,Plate,BCN,47,1984.92,76.79,CMO05,Hyderabad,1600,2023-01-12,2023-01-12,0,0,60,0.587,0.53,0,3,1,0,3811046.4,3811046.4
DISP3338,Wire Rod,BLC,41,2505.47,98.56,CMO06,Ahmedabad,1900,2023-06-03,2023-06-05,2,1,37,0.285,0.404,0,5,6,1230000,5712471.6,6942471.6
DISP3339,CR Coil,BOBYN,43,2345.77,90.92,CMO04,Kolkata,350,2023-09-16,2023-09-16,0,0,51,0.53,0.58,0,5,9,0,985223.4,985223.4
DISP3340,TMT Bar,BOBYN,45,2394.68,88.69,CMO01,Delhi,1200,2023-12-06,2023-12-07,1,1,13,0.82,0.948,0,2,12,675000,3448339.2,4123339.2
DISP3341,Wire Rod,BLC,55,3387.86,99.35,CMO02,Mumbai,1800,2023-06-20,2023-06-20,0,0,52,0.295,0.465,0,1,6,0,7317777.6,7317777.6
DISP3342,Wire Rod,BOST,46,1889.67,82.16,CMO04,Kolkata,350,2023-05-01,2023-05-03,2,1,41,0.395,0.863,0,0,5,1380000,793661.4,2173661.4
DISP3343,Plate,BOXN,43,1807.22,72.46,CMO04,Kolkata,350,2023-01-05,2023-01-10,5,1,24,0.632,0.645,0,3,1,3225000,759032.4,3984032.4
DISP3344,Semis,BOBYN,41,1723.54,70.06,CMO06,Ahmedabad,1900,2023-04-01,2023-04-04,3,1,9,0.307,0.989,0,5,4,1845000,3929671.2,5774671.2
DISP3345,Semis,BCN,58,2316.76,72.63,CMO06,Ahmedabad,1900,2023-03-26,2023-03-31,5,1,44,0.464,0.327,1,6,3,4350000,5282212.8,9632212.8
DISP3346,Plate,BOBYN,45,2616.62,96.91,CMO01,Delhi,1200,2023-09-09,2023-09-09,0,0,18,0.414,0.504,0,5,9,0,3767932.8,3767932.8
DISP3347,HR Coil,BOST,49,1816.88,74.16,CMO07,Pune,1750,2023-08-25,2023-08-28,3,1,38,0.326,0.843,1,4,8,2205000,3815448.0,6020448.0
DISP3348,CR Coil,BCN,41,1844.63,81.8,CMO06,Ahmedabad,1900,2023-06-23,2023-06-25,2,1,25,0.756,0.867,0,4,6,1230000,4205756.4,5435756.4
DISP3349,TMT Bar,BLC,53,3095.71,94.21,CMO06,Ahmedabad,1900,2023-05-01,2023-05-01,0,0,44,0.733,0.447,0,0,5,0,7058218.8,7058218.8
DISP3350,Structurals,BOXN,42,1748.13,71.76,CMO02,Mumbai,1800,2023-03-02,2023-03-03,1,1,23,0.286,0.614,0,3,3,630000,3775960.8,4405960.8
DISP3351,Semis,BCN,58,2461.97,77.18,CMO03,Chennai,2100,2023-09-04,2023-09-07,3,1,60,0.528,0.951,0,0,9,2610000,6204164.4,8814164.4
DISP3352,Structurals,BCN,46,2450.75,96.87,CMO05,Hyderabad,1600,2023-12-02,2023-12-03,1,1,9,0.491,0.574,0,5,12,690000,4705440.0,5395440.0
DISP3353,Semis,BCN,52,2162.07,75.6,CMO07,Pune,1750,2023-09-12,2023-09-12,0,0,64,0.727,0.578,0,1,9,0,4540347.0,4540347.0
DISP3354,TMT Bar,BOBYN,50,2770.75,92.36,CMO04,Kolkata,350,2023-12-29,2024-01-02,4,1,59,0.727,0.971,1,4,12,3000000,1163715.0,4163715.0
DISP3355,CR Coil,BOBYN,48,2375.25,82.47,CMO01,Delhi,1200,2023-09-07,2023-09-09,2,1,47,0.319,0.919,0,3,9,1440000,3420360.0,4860360.0
DISP3356,TMT Bar,BOBYN,53,2262.68,71.15,CMO02,Mumbai,1800,2023-01-05,2023-01-06,1,1,51,0.769,0.86,0,3,1,795000,4887388.8,5682388.8
DISP3357,Wire Rod,BOST,46,1755.63,76.33,CMO07,Pune,1750,2023-06-20,2023-06-20,0,0,69,0.419,0.573,0,1,6,0,3686823.0,3686823.0
DISP3358,Plate,BOST,46,1910.11,83.05,CMO05,Hyderabad,1600,2023-01-21,2023-01-26,5,1,63,0.971,0.714,0,5,1,3450000,3667411.2,7117411.2
DISP3359,Wire Rod,BCN,50,1939.78,70.54,CMO01,Delhi,1200,2023-10-29,2023-10-29,0,0,13,0.58,0.915,1,6,10,0,2793283.2,2793283.2
DISP3360,Plate,BOBYN,50,2851.32,95.04,CMO05,Hyderabad,1600,2023-04-25,2023-04-29,4,1,62,0.412,0.924,1,1,4,3000000,5474534.4,8474534.4
DISP3361,Structurals,BCN,52,2229.68,77.96,CMO05,Hyderabad,1600,2023-09-29,2023-10-01,2,1,34,0.232,0.966,1,4,9,1560000,4280985.6,5840985.6
DISP3362,Wire Rod,BOXN,48,2395.85,86.06,CMO01,Delhi,1200,2023-10-07,2023-10-11,4,1,58,0.213,0.908,0,5,10,2880000,3450024.0,6330024.0
DISP3363,Semis,BOST,41,1740.43,84.9,CMO03,Chennai,2100,2023-10-25,2023-10-25,0,0,32,0.627,0.687,1,2,10,0,4385883.6,4385883.6
DISP3364,Semis,BLC,57,3243.21,91.77,CMO02,Mumbai,1800,2023-04-01,2023-04-03,2,1,74,0.725,0.31,0,5,4,1710000,7005333.6,8715333.6
DISP3365,CR Coil,BOXN,43,1842.97,73.9,CMO04,Kolkata,350,2023-05-13,2023-05-13,0,0,26,0.726,0.77,0,5,5,0,774047.4,774047.4
DISP3366,Wire Rod,BOBYN,51,2231.6,72.93,CMO02,Mumbai,1800,2023-05-28,2023-05-29,1,1,44,0.998,0.784,1,6,5,765000,4820256.0,5585256.0
DISP3367,CR Coil,BOXN,40,2287.7,98.61,CMO07,Pune,1750,2023-02-03,2023-02-03,0,0,39,0.972,0.379,0,4,2,0,4804170.0,4804170.0
DISP3368,HR Coil,BOST,54,2303.73,85.32,CMO05,Hyderabad,1600,2023-09-04,2023-09-05,1,1,40,0.828,0.549,0,0,9,810000,4423161.6,5233161.6
DISP3369,Semis,BOST,48,2202.23,91.76,CMO02,Mumbai,1800,2023-11-14,2023-11-14,0,0,16,0.994,0.414,0,1,11,0,4756816.8,4756816.8
DISP3370,Plate,BOST,46,1940.3,84.36,CMO07,Pune,1750,2023-11-20,2023-11-20,0,0,49,0.224,0.897,0,0,11,0,4074630.0,4074630.0
DISP3371,Wire Rod,BOST,52,1985.64,76.37,CMO01,Delhi,1200,2023-04-08,2023-04-13,5,1,66,0.819,0.823,0,5,4,3900000,2859321.6,6759321.6
DISP3372,CR Coil,BLC,57,3291.04,93.13,CMO07,Pune,1750,2023-07-18,2023-07-19,1,1,46,0.714,0.439,0,1,7,855000,6911184.0,7766184.0
DISP3373,HR Coil,BCN,40,2191.86,99.63,CMO05,Hyderabad,1600,2023-07-10,2023-07-10,0,0,48,0.532,0.886,0,0,7,0,4208371.2,4208371.2
DISP3374,Semis,BOXN,44,2431.82,95.29,CMO04,Kolkata,350,2023-11-01,2023-11-02,1,1,71,0.649,0.382,0,2,11,660000,1021364.4,1681364.4
DISP3375,Plate,BCN,43,2098.9,88.75,CMO06,Ahmedabad,1900,2023-01-17,2023-01-17,0,0,45,0.397,0.676,0,1,1,0,4785492.0,4785492.0
DISP3376,HR Coil,BOXN,41,2334.52,98.17,CMO07,Pune,1750,2023-12-07,2023-12-07,0,0,22,0.757,0.871,0,3,12,0,4902492.0,4902492.0
DISP3377,TMT Bar,BLC,42,2584.57,99.25,CMO03,Chennai,2100,2023-07-06,2023-07-06,0,0,14,0.599,0.817,0,3,7,0,6513116.4,6513116.4
DISP3378,HR Coil,BCN,45,2261.01,91.35,CMO03,Chennai,2100,2023-03-12,2023-03-13,1,1,72,0.682,0.896,0,6,3,675000,5697745.2,6372745.2
DISP3379,TMT Bar,BCN,50,2657.94,96.65,CMO07,Pune,1750,2023-04-04,2023-04-06,2,1,78,0.37,0.86,0,1,4,1500000,5581674.0,7081674.0
DISP3380,Semis,BOST,57,2775.59,97.39,CMO07,Pune,1750,2023-02-10,2023-02-14,4,1,75,0.948,0.909,0,4,2,3420000,5828739.0,9248739.0
DISP3381,Structurals,BOXN,52,2791.88,92.57,CMO03,Chennai,2100,2023-01-21,2023-01-21,0,0,44,0.935,0.594,0,5,1,0,7035537.6,7035537.6
DISP3382,TMT Bar,BOXN,44,1839.03,72.06,CMO06,Ahmedabad,1900,2023-10-29,2023-10-31,2,1,5,0.285,0.634,1,6,10,1320000,4192988.4,5512988.4
DISP3383,Plate,BCN,45,2171.21,87.73,CMO01,Delhi,1200,2023-10-15,2023-10-15,0,0,36,0.266,0.418,0,6,10,0,3126542.4,3126542.4
DISP3384,Plate,BOXN,40,1951.34,84.11,CMO06,Ahmedabad,1900,2023-12-29,2024-01-01,3,1,21,0.335,0.97,1,4,12,1800000,4449055.2,6249055.2
DISP3385,Wire Rod,BOST,48,2095.22,87.3,CMO01,Delhi,1200,2023-04-07,2023-04-09,2,1,68,0.638,0.342,0,4,4,1440000,3017116.8,4457116.8
DISP3386,CR Coil,BOST,49,1968.04,80.33,CMO07,Pune,1750,2023-07-27,2023-07-30,3,1,80,0.529,0.705,1,3,7,2205000,4132884.0,6337884.0
DISP3387,HR Coil,BLC,48,2662.04,89.45,CMO06,Ahmedabad,1900,2023-09-12,2023-09-13,1,1,5,0.982,0.584,0,1,9,720000,6069451.2,6789451.2
DISP3388,CR Coil,BOBYN,58,2561.26,73.6,CMO05,Hyderabad,1600,2023-12-10,2023-12-10,0,0,36,0.306,0.328,0,6,12,0,4917619.2,4917619.2
DISP3389,Structurals,BOXN,52,2231.5,73.99,CMO01,Delhi,1200,2023-04-22,2023-04-22,0,0,40,0.968,0.702,0,5,4,0,3213360.0,3213360.0
DISP3390,Structurals,BOXN,53,2250.43,73.21,CMO01,Delhi,1200,2023-04-16,2023-04-16,0,0,62,0.316,0.807,0,6,4,0,3240619.2,3240619.2
DISP3391,Semis,BCN,53,2371.69,81.36,CMO03,Chennai,2100,2023-09-23,2023-09-23,0,0,40,0.555,0.441,0,5,9,0,5976658.8,5976658.8
DISP3392,CR Coil,BCN,46,2431.29,96.1,CMO04,Kolkata,350,2023-12-06,2023-12-07,1,1,36,0.592,0.964,0,2,12,690000,1021141.8,1711141.8
DISP3393,Wire Rod,BOBYN,41,2298.67,93.44,CMO04,Kolkata,350,2023-01-31,2023-02-01,1,1,63,0.619,0.443,1,1,1,615000,965441.4,1580441.4
DISP3394,TMT Bar,BOBYN,53,2959.68,93.07,CMO03,Chennai,2100,2023-08-31,2023-09-02,2,1,72,0.252,0.618,1,3,8,1590000,7458393.6,9048393.6
DISP3395,CR Coil,BCN,55,2991.88,98.91,CMO06,Ahmedabad,1900,2023-05-19,2023-05-21,2,1,25,0.584,0.607,0,4,5,1650000,6821486.4,8471486.4
DISP3396,Structurals,BLC,47,2902.19,99.59,CMO04,Kolkata,350,2023-10-10,2023-10-11,1,1,70,0.714,0.401,0,1,10,705000,1218919.8,1923919.8
DISP3397,TMT Bar,BOXN,48,2668.74,95.86,CMO06,Ahmedabad,1900,2023-09-22,2023-09-22,0,0,44,0.797,0.314,0,4,9,0,6084727.2,6084727.2
DISP3398,HR Coil,BCN,48,2489.29,94.29,CMO02,Mumbai,1800,2023-12-09,2023-12-09,0,0,76,0.885,0.702,0,5,12,0,5376866.4,5376866.4
DISP3399,CR Coil,BLC,56,2433.91,70.1,CMO06,Ahmedabad,1900,2023-01-11,2023-01-11,0,0,46,0.815,0.839,0,2,1,0,5549314.8,5549314.8
DISP3400,TMT Bar,BLC,46,2156.72,75.62,CMO01,Delhi,1200,2023-06-06,2023-06-06,0,0,59,0.401,0.863,0,1,6,0,3105676.8,3105676.8
DISP3401,Structurals,BOST,58,2520.7,86.92,CMO04,Kolkata,350,2023-02-19,2023-02-20,1,1,53,0.577,0.437,0,6,2,870000,1058694.0,1928694.0
DISP3402,TMT Bar,BLC,47,2505.3,85.97,CMO03,Chennai,2100,2023-09-10,2023-09-10,0,0,34,0.545,0.694,0,6,9,0,6313356.0,6313356.0
DISP3403,HR Coil,BOBYN,47,2321.48,82.32,CMO05,Hyderabad,1600,2023-01-23,2023-01-23,0,0,31,0.574,0.674,0,0,1,0,4457241.6,4457241.6
